time,open,high,low,close,Volume
1739550000,6115.51,6115.61,6111.27,6114.06,25804730
1739550300,6114.01,6119.13,6113.43,6117.07,22983420
1739550600,6117.08,6117.41,6113.88,6115.54,21296560
1739550900,6115.66,6116.56,6113.53,6116.46,19266790
1739551200,6116.46,6117.95,6116.22,6117.33,21759590
1739551500,6117.34,6117.88,6112.58,6112.92,20490080
1739551800,6113.06,6117.07,6111.68,6116.94,20209930
1739552100,6116.98,6118.81,6115.28,6118.44,17438320
1739552400,6118.41,6118.84,6116.96,6117.02,18145690
1739552700,6117.08,6117.09,6112.81,6112.95,17155720
1739553000,6112.93,6112.93,6110.15,6112.66,18642530
1739553300,6112.83,6113.35,6111.29,6112.67,18625590
1739553600,6112.75,6114.06,6111.17,6111.94,17147490
1739553900,6111.95,6112.31,6109.4,6109.52,20053020
1739554200,6109.57,6111.2,6108.3,6110.39,18940960
1739554500,6110.45,6112.27,6109.93,6109.93,18946210
1739554800,6110,6110.54,6107.62,6109.24,17548930
1739555100,6109.19,6113.46,6108.95,6113.46,17111710
1739555400,6113.43,6115.89,6113.25,6115.81,18953130
1739555700,6115.68,6116.67,6114.76,6115.85,17500720
1739556000,6115.93,6117.15,6114.59,6116.09,17959020
1739556300,6116.12,6117.31,6115.37,6116.58,18646300
1739556600,6116.5,6117.52,6115.49,6115.74,20375310
1739556900,6115.79,6117.17,6114.7,6116.24,18701310
1739557200,6116.16,6116.68,6115.21,6115.81,17031760
1739557500,6115.79,6115.81,6113.52,6115.75,15972160
1739557800,6115.52,6120.64,6115.48,6120.25,20061220
1739558100,6120.31,6121.09,6119.25,6120.25,17520490
1739558400,6120.32,6121.84,6120.32,6121.37,16759700
1739558700,6121.42,6123.94,6121.35,6123.26,18435370
1739559000,6123.25,6124.16,6122.68,6123.49,26881690
1739559300,6123.58,6123.6,6121.38,6121.38,24071810
1739559600,6121.36,6122.24,6120.51,6121.58,21838240
1739559900,6121.46,6122.21,6121.44,6121.91,19460570
